OBJECTID,Sample_Year,habitatid,subRegionId,Site_Code,sitename,siteid,Station_ID,Cyano,GIS_FWC_CREMP_PrctCover_Grp_poi,Macroalgae,Octocoral,Others,Porifera,Seagrass,Stony_coral,Substrate,Unknown,Urchins,Zoanthidea,Site_Label
4020,1997,HB,UK,9H2,El Radabob,11,114,,596,0.11912752,0.0033557,0,0.00671141,0.2885906,0,0.58221477,,0,0,El Radabob 1997
4021,1997,HB,UK,9H3,Dove Key,12,121,,333,0.17417417,0.02402402,0,0.00900901,0.00600601,0,0.78678679,,0,0,Dove Key 1997
4022,1997,HB,UK,9H3,Dove Key,12,122,,582,0.27491409,0.02233677,0,0.03436426,0.00343643,0.00171821,0.66323024,,0,0,Dove Key 1997
4023,1997,HB,UK,9H3,Dove Key,12,123,,554,0.27617329,0.02888087,0,0.03429603,0.00722022,0.00180505,0.65162455,,0,0,Dove Key 1997
4024,1997,HB,UK,9H3,Dove Key,12,124,,581,0.19104991,0.03098107,0,0.01032702,0.00172117,0,0.76592083,,0,0,Dove Key 1997
4025,1997,HB,MK,7H2,Long Key,14,141,,589,0.05772496,0.14940577,0,0.01528014,0.00169779,0.02886248,0.74533107,,0,0.00169779,Long Key 1997
4026,1997,HB,MK,7H2,Long Key,14,142,,627,0.11802233,0.09250399,0,0.00797448,0.0015949,0.05263158,0.72727273,,0,0,Long Key 1997
4027,1997,HB,MK,7H2,Long Key,14,143,,605,0.07933884,0.10082645,0,0.00330579,0.00661157,0.01322314,0.79669421,,0,0,Long Key 1997
4028,1997,HB,MK,7H2,Long Key,14,144,,575,0.06086957,0.12695652,0,0.0573913,0,0.02782609,0.72695652,,0,0,Long Key 1997
4029,1997,HB,MK,5H1,Moser Channel,15,151,,535,0.05233645,0.11214953,0,0.00186916,0,0.01682243,0.81682243,,0,0,Moser Channel 1997
4030,1997,HB,MK,5H1,Moser Channel,15,152,,555,0.09009009,0.12252252,0,0.01261261,0,0.00900901,0.76216216,,0,0.0036036,Moser Channel 1997
4031,1997,HB,MK,5H1,Moser Channel,15,153,,588,0.11564626,0.14965986,0,0.0170068,0.00170068,0.02210884,0.69387755,,0,0,Moser Channel 1997
4032,1997,HB,MK,5H1,Moser Channel,15,154,,582,0.00859107,0.09621993,0,0.01030928,0,0.01890034,0.86597938,,0,0,Moser Channel 1997
4033,1997,HB,MK,5H2,Molasses Keys,16,161,,556,0.0557554,0.01618705,0,0.00359712,0.00179856,0.00359712,0.91906475,,0,0,Molasses Keys 1997
4034,1997,HB,MK,5H2,Molasses Keys,16,162,,530,0.00566038,0.03396226,0,0,0,0.00188679,0.95849057,,0,0,Molasses Keys 1997
4035,1997,HB,MK,5H2,Molasses Keys,16,163,,560,0.01964286,0.03035714,0,0,0,0.00178571,0.94821429,,0,0,Molasses Keys 1997
4036,1997,HB,MK,5H2,Molasses Keys,16,164,,520,0.00576923,0.03461538,0,0,0,0,0.95961538,,0,0,Molasses Keys 1997
4037,1997,BCP,LK,3H1,Content Keys,18,181,,545,0.20917431,0,0,0.02201835,0,0,0.76880734,,0,0,Content Keys 1997
4038,1997,BCP,LK,3H1,Content Keys,18,182,,570,0.1877193,0,0,0.0122807,0,0.00526316,0.79473684,,0,0,Content Keys 1997
4039,1997,BCP,LK,3H1,Content Keys,18,183,,599,0.14357262,0,0.0033389,0.24207012,0,0.01168614,0.59933222,,0,0,Content Keys 1997
4040,1997,BCP,LK,3H1,Content Keys,18,184,,589,0.58913413,0,0,0.03735144,0,0.03565365,0.33786078,,0,0,Content Keys 1997
4041,1997,P,UK,9P1,Turtle,30,301,,557,0.04308797,0.40574506,0,0.02692998,0,0.12208259,0.39317774,,0,0.00897666,Turtle 1997
4042,1997,P,UK,9P1,Turtle,30,302,,540,0.00185185,0.35,0,0.03333333,0,0.06851852,0.54259259,,0,0.0037037,Turtle 1997
4043,1997,P,UK,9P1,Turtle,30,303,,523,0.09369025,0.32313576,0,0.03250478,0,0.05927342,0.48948375,,0,0.00191205,Turtle 1997
4044,1997,P,UK,9P1,Turtle,30,304,,556,0.02338129,0.37769784,0,0.02338129,0,0.08633094,0.47122302,,0,0.01798561,Turtle 1997
4045,1997,P,UK,9P3,Porter Patch,32,321,,581,0.06196213,0.24096386,0,0.05163511,0.05335628,0.02753873,0.54905336,,0,0.01549053,Porter Patch 1997
4046,1997,P,UK,9P3,Porter Patch,32,322,,558,0.03584229,0.10752688,0,0.01792115,0,0.03763441,0.79032258,,0,0.01075269,Porter Patch 1997
4047,1997,P,UK,9P3,Porter Patch,32,323,,617,0.14100486,0.09886548,0,0.01944895,0.00162075,0.02431118,0.70664506,,0,0.00810373,Porter Patch 1997
4048,1997,P,UK,9P3,Porter Patch,32,324,,574,0.08710801,0.15679443,0,0.02961672,0.00696864,0.03310105,0.67944251,,0,0.00696864,Porter Patch 1997
4049,1997,P,UK,9P4,Admiral,33,331,,565,0.05309735,0.14159292,0,0.00176991,0,0.4300885,0.37345133,,0,0,Admiral 1997
4050,1997,P,UK,9P4,Admiral,33,332,,529,0.06427221,0.10964083,0,0.00756144,0,0.39508507,0.42344045,,0,0,Admiral 1997
4051,1997,P,UK,9P4,Admiral,33,333,,553,0.00904159,0.32549729,0,0,0,0.26943942,0.3960217,,0,0,Admiral 1997
4052,1997,P,UK,9P4,Admiral,33,334,,549,0.04371585,0.3715847,0,0.00182149,0,0.15482696,0.42440801,,0,0.00364299,Admiral 1997
4053,1997,P,MK,7P1,West Turtle Shoal,34,341,,550,0.06,0.20181818,0,0.09454545,0,0.12545455,0.48727273,,0,0.03090909,West Turtle Shoal 1997
4054,1997,P,MK,7P1,West Turtle Shoal,34,342,,587,0.02385009,0.29982964,0,0.07666099,0,0.0834753,0.49403748,,0,0.02214651,West Turtle Shoal 1997
4055,1997,P,MK,7P1,West Turtle Shoal,34,343,,545,0.00550459,0.25137615,0,0.04587156,0,0.15963303,0.49174312,,0,0.04587156,West Turtle Shoal 1997
4056,1997,P,MK,7P1,West Turtle Shoal,34,344,,545,0.10642202,0.26422018,0,0.08807339,0,0.21100917,0.29174312,,0,0.03853211,West Turtle Shoal 1997
4057,1997,P,MK,7P2,Dustan Rocks,35,351,,589,0.01528014,0.41086587,0,0.03056027,0,0.18845501,0.35483871,,0,0,Dustan Rocks 1997
4058,1997,P,MK,7P2,Dustan Rocks,35,352,,598,0.01672241,0.30267559,0,0.01337793,0,0.19732441,0.45986622,,0,0.01003344,Dustan Rocks 1997
4059,1997,P,MK,7P2,Dustan Rocks,35,353,,551,0.02359347,0.39927405,0,0.03085299,0,0.11252269,0.40834846,,0,0.02540835,Dustan Rocks 1997
4060,1997,P,MK,7P2,Dustan Rocks,35,354,,559,0.0822898,0.38461538,0,0.0411449,0,0.16457961,0.31842576,,0,0.00894454,Dustan Rocks 1997
4061,1997,P,LK,5P1,West Washer Women,36,361,,589,0.01867572,0.22750424,0,0.01188455,0,0.25806452,0.48387097,,0,0,West Washer Women 1997
4062,1997,P,LK,5P1,West Washer Women,36,362,,589,0.01867572,0.22410866,0,0.03225806,0,0.24957555,0.47198642,,0,0.00339559,West Washer Women 1997
4063,1997,P,LK,5P1,West Washer Women,36,363,,539,0.00185529,0.26716141,0,0.00742115,0,0.25231911,0.47124304,,0,0,West Washer Women 1997
4064,1997,P,LK,5P1,West Washer Women,36,364,,604,0.01821192,0.24503311,0,0.06622517,0,0.27483444,0.39569536,,0,0,West Washer Women 1997
4065,1997,P,LK,5P2,Western Head,37,371,,508,0.06299213,0,0,0.04330709,0,0.27755906,0.61614173,,0,0,Western Head 1997
4066,1997,P,LK,5P2,Western Head,37,372,,529,0.0415879,0.00189036,0,0.06049149,0,0.25519849,0.64083176,,0,0,Western Head 1997
4067,1997,P,LK,5P2,Western Head,37,373,,526,0.07224335,0.00190114,0,0.05323194,0,0.2661597,0.60646388,,0,0,Western Head 1997
4068,1997,P,LK,5P2,Western Head,37,374,,580,0.00344828,0,0,0.02068966,0,0.22241379,0.75344828,,0,0,Western Head 1997
4069,1997,P,LK,5P3,Cliff Green,38,381,,577,0.02253033,0.25823224,0,0.05892548,0,0.16811092,0.49220104,,0,0,Cliff Green 1997
4070,1997,P,LK,5P3,Cliff Green,38,382,,555,0.00900901,0.26126126,0,0.07387387,0,0.18738739,0.46846847,,0,0,Cliff Green 1997
4071,1997,P,LK,5P3,Cliff Green,38,383,,539,0.03896104,0.25788497,0,0.06493506,0,0.14471243,0.49350649,,0,0,Cliff Green 1997
4072,1997,P,LK,5P3,Cliff Green,38,384,,590,0.00169492,0.17457627,0,0.0559322,0,0.19322034,0.57457627,,0,0,Cliff Green 1997
4073,1997,BCP,LK,2P1,Smith Shoal,39,391,,520,0.22884615,0,0.01346154,0.00576923,0,0.15192308,0.6,,0,0,Smith Shoal 1997
4074,1997,BCP,LK,2P1,Smith Shoal,39,392,,570,0.27894737,0.00175439,0,0.02280702,0,0.14912281,0.54736842,,0,0,Smith Shoal 1997
4075,1997,BCP,LK,2P1,Smith Shoal,39,393,,554,0.24548736,0.00361011,0,0.02166065,0,0.09205776,0.63537906,,0,0.00180505,Smith Shoal 1997
4076,1997,BCP,LK,2P1,Smith Shoal,39,394,,570,0.03859649,0,0,0.01052632,0,0.2245614,0.72631579,,0,0,Smith Shoal 1997
4077,1997,P,LK,5P4,Jaap Reef,40,401,,590,0.11694915,0.00338983,0,0.04576271,0,0.38813559,0.44576271,,0,0,Jaap Reef 1997
4078,1997,P,LK,5P4,Jaap Reef,40,402,,580,0.07758621,0.00862069,0,0.00172414,0,0.40862069,0.50344828,,0,0,Jaap Reef 1997
4079,1997,P,LK,5P4,Jaap Reef,40,403,,537,0.02420857,0,0,0,0,0.4283054,0.54748603,,0,0,Jaap Reef 1997
4080,1997,P,LK,5P4,Jaap Reef,40,404,,530,0.09245283,0.00943396,0,0,0,0.27169811,0.62641509,,0,0,Jaap Reef 1997
4081,1997,OS,UK,9S1,Carysfort Shallow,50,501,,597,0,0.01172529,0,0.00167504,0,0.19430486,0.77386935,,0,0.01842546,Carysfort Shallow 1997
4082,1997,OS,UK,9S1,Carysfort Shallow,50,502,,529,0.02835539,0,0,0.00189036,0,0.03780718,0.87523629,,0,0.05671078,Carysfort Shallow 1997
4083,1997,OS,UK,9S1,Carysfort Shallow,50,503,,656,0.0777439,0.14481707,0,0.00152439,0,0.05487805,0.69359756,,0,0.02743902,Carysfort Shallow 1997
4084,1997,OS,UK,9S1,Carysfort Shallow,50,504,,587,0.06473595,0.08177172,0,0.00170358,0,0.06473595,0.77853492,,0,0.00851789,Carysfort Shallow 1997
4085,1997,OS,UK,9S2,Grecian Rocks,51,511,,579,0.00345423,0.00172712,0,0.00345423,0,0.39378238,0.59758204,,0,0,Grecian Rocks 1997
4086,1997,OS,UK,9S2,Grecian Rocks,51,512,,582,0.02233677,0.00515464,0,0.00343643,0,0.06013746,0.90893471,,0,0,Grecian Rocks 1997
4087,1997,OS,UK,9S2,Grecian Rocks,51,513,,596,0.20302013,0.09731544,0,0.00838926,0,0.1090604,0.58221477,,0,0,Grecian Rocks 1997
4088,1997,OS,UK,9S2,Grecian Rocks,51,514,,574,0.05052265,0.22996516,0,0.03658537,0,0.08536585,0.49825784,,0,0.09930314,Grecian Rocks 1997
4089,1997,OS,UK,9S3,Molasses Shallow,52,521,,577,0.0034662,0.152513,0,0.0034662,0,0.05025997,0.6932409,,0,0.09705373,Molasses Shallow 1997
4090,1997,OS,UK,9S3,Molasses Shallow,52,522,,686,0.02769679,0.02332362,0,0.00437318,0,0.08746356,0.83527697,,0,0.02186589,Molasses Shallow 1997
4091,1997,OS,UK,9S3,Molasses Shallow,52,523,,578,0.03979239,0.03114187,0,0.00865052,0,0.07266436,0.84083045,,0,0.00692042,Molasses Shallow 1997
4092,1997,OS,UK,9S3,Molasses Shallow,52,524,,618,0.01941748,0.06634304,0,0,0,0.09708738,0.80906149,,0,0.00809061,Molasses Shallow 1997
4093,1997,OS,UK,9S4,Conch Shallow,53,531,,593,0.03204047,0.08600337,0,0.04890388,0,0.03878583,0.7841484,,0,0.01011804,Conch Shallow 1997
4094,1997,OS,UK,9S4,Conch Shallow,53,532,,598,0.02508361,0.03344482,0,0.01505017,0,0.0083612,0.90802676,,0,0.01003344,Conch Shallow 1997
4095,1997,OS,UK,9S4,Conch Shallow,53,533,,586,0.23549488,0.08191126,0,0.00682594,0,0.02047782,0.64846416,,0,0.00682594,Conch Shallow 1997
4096,1997,OS,UK,9S4,Conch Shallow,53,534,,586,0.03412969,0.02047782,0,0.04266212,0,0.1996587,0.6996587,,0,0.00341297,Conch Shallow 1997
4097,1997,OS,MK,7S1,Alligator Shallow,54,541,,588,0.03741497,0.17346939,0,0.00680272,0,0.01360544,0.76360544,,0,0.00510204,Alligator Shallow 1997
4098,1997,OS,MK,7S1,Alligator Shallow,54,542,,598,0.25083612,0.13879599,0,0.01003344,0,0.03846154,0.55685619,,0,0.00501672,Alligator Shallow 1997
4099,1997,OS,MK,7S1,Alligator Shallow,54,543,,588,0.10884354,0.11734694,0,0.01020408,0,0.01020408,0.75,,0,0.00340136,Alligator Shallow 1997
4100,1997,OS,MK,7S1,Alligator Shallow,54,544,,659,0.37025797,0.17905918,0,0.00151745,0,0.01517451,0.4339909,,0,0,Alligator Shallow 1997
4101,1997,OS,MK,7S2,Tennessee Shallow,55,551,,589,0.00679117,0.19185059,0,0.02207131,0,0.03735144,0.7147708,,0,0.02716469,Tennessee Shallow 1997
4102,1997,OS,MK,7S2,Tennessee Shallow,55,552,,604,0.00662252,0.23344371,0,0.02152318,0,0.03145695,0.70529801,,0,0.00165563,Tennessee Shallow 1997
4103,1997,OS,MK,7S2,Tennessee Shallow,55,553,,598,0.00167224,0.23913043,0,0.0083612,0,0.02842809,0.72073579,,0,0.00167224,Tennessee Shallow 1997
4104,1997,OS,MK,7S2,Tennessee Shallow,55,554,,577,0.02599653,0.19930676,0,0.01039861,0,0.04679376,0.71057192,,0,0.00693241,Tennessee Shallow 1997
4105,1997,OS,MK,5S1,Sombrero Shallow,56,561,,507,0.11045365,0.06508876,0,0.02564103,0,0.16568047,0.46942801,,0,0.16370809,Sombrero Shallow 1997
4106,1997,OS,MK,5S1,Sombrero Shallow,56,562,,584,0.00684932,0.125,0,0.05136986,0,0.01883562,0.53082192,,0,0.26712329,Sombrero Shallow 1997
4107,1997,OS,MK,5S1,Sombrero Shallow,56,563,,572,0.00699301,0.16958042,0,0.02797203,0,0.0506993,0.59265734,,0,0.1520979,Sombrero Shallow 1997
4108,1997,OS,MK,5S1,Sombrero Shallow,56,564,,539,0.0296846,0.02411874,0,0.00742115,0,0.14100186,0.62152134,,0,0.17625232,Sombrero Shallow 1997
4109,1997,OS,LK,5S2,Looe Key Shallow,57,571,,590,0.00508475,0.1220339,0,0.00338983,0,0.08644068,0.71864407,,0,0.06440678,Looe Key Shallow 1997
4110,1997,OS,LK,5S2,Looe Key Shallow,57,572,,590,0,0.06440678,0,0.00169492,0,0.15762712,0.72033898,,0,0.0559322,Looe Key Shallow 1997
4111,1997,OS,LK,5S2,Looe Key Shallow,57,573,,554,0,0.15523466,0,0.00722022,0,0.07581227,0.6967509,,0,0.06498195,Looe Key Shallow 1997
4112,1997,OS,LK,5S2,Looe Key Shallow,57,574,,600,0.00666667,0.05833333,0,0.01666667,0,0.39333333,0.49833333,,0,0.02666667,Looe Key Shallow 1997
4113,1997,OS,LK,5S3,Eastern Sambo Shallow,58,581,,498,0.06626506,0.01405622,0,0.00803213,0,0.08032129,0.77911647,,0,0.05220884,Eastern Sambo Shallow 1997
4114,1997,OS,LK,5S3,Eastern Sambo Shallow,58,582,,587,0.0681431,0.00340716,0,0.01192504,0,0.22827939,0.58432709,,0,0.10391823,Eastern Sambo Shallow 1997
4115,1997,OS,LK,5S3,Eastern Sambo Shallow,58,583,,570,0.05789474,0,0,0.01052632,0,0.12280702,0.66842105,,0,0.14035088,Eastern Sambo Shallow 1997
4116,1997,OS,LK,5S3,Eastern Sambo Shallow,58,584,,638,0.07680251,0.00626959,0,0,0,0.13793103,0.72727273,,0,0.05172414,Eastern Sambo Shallow 1997
4117,1997,OS,LK,5S4,Western Sambo Shallow,59,591,,501,0.05389222,0.02794411,0,0,0,0.16966068,0.67664671,,0,0.07185629,Western Sambo Shallow 1997
4118,1997,OS,LK,5S4,Western Sambo Shallow,59,592,,590,0.0559322,0.01016949,0,0,0,0.26949153,0.66440678,,0,0,Western Sambo Shallow 1997
4119,1997,OS,LK,5S4,Western Sambo Shallow,59,593,,598,0.02173913,0.01839465,0,0.00167224,0,0.16889632,0.77926421,,0,0.01003344,Western Sambo Shallow 1997
4120,1997,OS,LK,5S4,Western Sambo Shallow,59,594,,570,0.02280702,0.01578947,0,0.02280702,0,0.2245614,0.61929825,,0,0.09473684,Western Sambo Shallow 1997
4121,1997,OS,LK,5S5,Rock Key Shallow,60,601,,509,0.02750491,0.06090373,0,0.00785855,0,0.08251473,0.79174853,,0,0.02946955,Rock Key Shallow 1997
4122,1997,OS,LK,5S5,Rock Key Shallow,60,602,,518,0.01544402,0.03667954,0,0.0019305,0,0.05405405,0.87451737,,0,0.01737452,Rock Key Shallow 1997
4123,1997,OS,LK,5S5,Rock Key Shallow,60,603,,586,0.06484642,0.07167235,0,0.0221843,0,0.11433447,0.70477816,,0,0.0221843,Rock Key Shallow 1997
4124,1997,OS,LK,5S5,Rock Key Shallow,60,604,,588,0,0.00510204,0,0.00170068,0,0.1462585,0.72959184,,0,0.11734694,Rock Key Shallow 1997
4125,1997,OS,LK,2S1,Sand Key Shallow,61,611,,620,0.1516129,0.02741935,0,0.0016129,0,0.13064516,0.68709677,,0,0.0016129,Sand Key Shallow 1997
4126,1997,OS,LK,2S1,Sand Key Shallow,61,612,,570,0.07719298,0.0122807,0,0.00175439,0,0.23157895,0.67719298,,0,0,Sand Key Shallow 1997
4127,1997,OS,LK,2S1,Sand Key Shallow,61,613,,590,0.03220339,0.02711864,0.00169492,0.00847458,0,0.11186441,0.80847458,,0,0.01016949,Sand Key Shallow 1997
4128,1997,OS,LK,2S1,Sand Key Shallow,61,614,,400,0,0.05,0,0.0025,0,0.0975,0.8425,,0,0.0075,Sand Key Shallow 1997
4129,1997,OD,UK,9D1,Carysfort Deep,70,701,,529,0.27221172,0.08128544,0,0.02457467,0,0.07939509,0.54253308,,0,0,Carysfort Deep 1997
4130,1997,OD,UK,9D1,Carysfort Deep,70,702,,600,0.365,0.12833333,0,0.01166667,0,0.055,0.44,,0,0,Carysfort Deep 1997
4131,1997,OD,UK,9D1,Carysfort Deep,70,703,,421,0.1567696,0.06413302,0,0.0023753,0,0.17102138,0.60570071,,0,0,Carysfort Deep 1997
4132,1997,OD,UK,9D1,Carysfort Deep,70,704,,548,0.35948905,0.09671533,0,0.02554745,0,0.10036496,0.41423358,,0,0.00364964,Carysfort Deep 1997
4133,1997,OD,UK,9D3,Molasses Deep,72,721,,583,0.04631218,0.09948542,0,0.09090909,0,0.07718696,0.67238422,,0,0.01372213,Molasses Deep 1997
4134,1997,OD,UK,9D3,Molasses Deep,72,722,,751,0.09587217,0.21171771,0,0.12516644,0,0.01464714,0.55259654,,0,0,Molasses Deep 1997
4135,1997,OD,UK,9D3,Molasses Deep,72,723,,622,0.03376206,0.11414791,0,0.12700965,0,0.02893891,0.69292605,,0,0.00321543,Molasses Deep 1997
4136,1997,OD,UK,9D3,Molasses Deep,72,724,,557,0.01436266,0.12387792,0,0.07719928,0,0.07181329,0.71274686,,0,0,Molasses Deep 1997
4137,1997,OD,UK,9D4,Conch Deep,73,731,,584,0.01541096,0.05136986,0,0.04794521,0,0.08390411,0.79794521,,0,0.00342466,Conch Deep 1997
4138,1997,OD,UK,9D4,Conch Deep,73,732,,584,0.07020548,0.05993151,0,0.08561644,0,0.07191781,0.71232877,,0,0,Conch Deep 1997
4139,1997,OD,UK,9D4,Conch Deep,73,733,,591,0.1962775,0.0642978,0,0.05076142,0,0.03045685,0.65820643,,0,0,Conch Deep 1997
4140,1997,OD,UK,9D4,Conch Deep,73,734,,582,0.10309278,0.10652921,0,0.04639175,0,0.02233677,0.72164948,,0,0,Conch Deep 1997
4141,1997,OD,MK,7D1,Alligator Deep,74,741,,574,0.06968641,0.17247387,0,0.05400697,0,0.04529617,0.65853659,,0,0,Alligator Deep 1997
4142,1997,OD,MK,7D1,Alligator Deep,74,742,,590,0.03389831,0.13898305,0,0.01355932,0,0.03559322,0.7779661,,0,0,Alligator Deep 1997
4143,1997,OD,MK,7D1,Alligator Deep,74,743,,680,0.15735294,0.14117647,0,0.00882353,0,0.01176471,0.68088235,,0,0,Alligator Deep 1997
4144,1997,OD,MK,7D1,Alligator Deep,74,744,,577,0.01733102,0.11265165,0,0.06759099,0,0.02253033,0.77989601,,0,0,Alligator Deep 1997
4145,1997,OD,MK,7D2,Tennessee Deep,75,751,,587,0.02725724,0.18228279,0,0.09028961,0,0.12776831,0.56899489,,0,0.00340716,Tennessee Deep 1997
4146,1997,OD,MK,7D2,Tennessee Deep,75,752,,585,0.02222222,0.12991453,0,0.07350427,0,0.07863248,0.69401709,,0,0.0017094,Tennessee Deep 1997
4147,1997,OD,MK,7D2,Tennessee Deep,75,753,,590,0.06779661,0.07966102,0,0.03389831,0,0.06610169,0.75254237,,0,0,Tennessee Deep 1997
4148,1997,OD,MK,7D2,Tennessee Deep,75,754,,605,0.06942149,0.16033058,0.00165289,0.06446281,0,0.06446281,0.63966942,,0,0,Tennessee Deep 1997
4149,1997,OD,MK,5D1,Sombrero Deep,76,761,,523,0.02294455,0.04971319,0,0.04206501,0,0.03250478,0.85277247,,0,0,Sombrero Deep 1997
4150,1997,OD,MK,5D1,Sombrero Deep,76,762,,553,0.02712477,0.06690778,0,0.04159132,0,0.02893309,0.83544304,,0,0,Sombrero Deep 1997
4151,1997,OD,MK,5D1,Sombrero Deep,76,763,,579,0.00863558,0.06044905,0,0.01727116,0,0.05008636,0.86183074,,0,0.00172712,Sombrero Deep 1997
4152,1997,OD,MK,5D1,Sombrero Deep,76,764,,569,0.05975395,0.08084359,0,0.02636204,0,0.03514938,0.79613357,,0,0.00175747,Sombrero Deep 1997
4153,1997,OD,LK,5D2,Looe Key Deep,77,771,,606,0.07590759,0.11551155,0,0.01485149,0,0.10891089,0.68481848,,0,0,Looe Key Deep 1997
4154,1997,OD,LK,5D2,Looe Key Deep,77,772,,586,0.09897611,0.14675768,0,0.12457338,0,0.08020478,0.54095563,,0,0.00853242,Looe Key Deep 1997
4155,1997,OD,LK,5D2,Looe Key Deep,77,773,,594,0.07912458,0.12962963,0,0.03198653,0,0.06228956,0.69023569,,0,0.00673401,Looe Key Deep 1997
4156,1997,OD,LK,5D2,Looe Key Deep,77,774,,570,0.01052632,0.14385965,0,0.04385965,0,0.05438596,0.74736842,,0,0,Looe Key Deep 1997
4157,1997,OD,LK,5D3,Eastern Sambo Deep,78,781,,588,0.16496599,0.04591837,0,0.12585034,0,0.07823129,0.58163265,,0,0.00340136,Eastern Sambo Deep 1997
4158,1997,OD,LK,5D3,Eastern Sambo Deep,78,782,,607,0.15321252,0.09884679,0,0.03130148,0,0.08896211,0.62602965,,0,0.00164745,Eastern Sambo Deep 1997
4159,1997,OD,LK,5D3,Eastern Sambo Deep,78,783,,595,0.09915966,0.13109244,0,0.07731092,0,0.03529412,0.65714286,,0,0,Eastern Sambo Deep 1997
4160,1997,OD,LK,5D3,Eastern Sambo Deep,78,784,,596,0.13255034,0.1090604,0,0.04362416,0,0.08221477,0.63255034,,0,0,Eastern Sambo Deep 1997
4161,1997,OD,LK,5D4,Western Sambo Deep,79,791,,559,0.15563506,0.10554562,0,0.00536673,0,0.07871199,0.65474061,,0,0,Western Sambo Deep 1997
4162,1997,OD,LK,5D4,Western Sambo Deep,79,792,,457,0.18818381,0.04157549,0,0.00875274,0,0.09190372,0.66958425,,0,0,Western Sambo Deep 1997
4163,1997,OD,LK,5D4,Western Sambo Deep,79,793,,640,0.4,0.05625,0,0.0171875,0,0.0609375,0.465625,,0,0,Western Sambo Deep 1997
4164,1997,OD,LK,5D4,Western Sambo Deep,79,794,,597,0.45058626,0.03517588,0,0.0318258,0,0.11725293,0.36515913,,0,0,Western Sambo Deep 1997
4165,1997,OD,LK,5D5,Rock Key Deep,80,801,,580,0.22068966,0.09310345,0,0.02931034,0,0.04482759,0.60862069,,0,0.00344828,Rock Key Deep 1997
4166,1997,OD,LK,5D5,Rock Key Deep,80,802,,620,0.21290323,0.1016129,0,0.03548387,0,0.09193548,0.55645161,,0,0.0016129,Rock Key Deep 1997
4167,1997,OD,LK,5D5,Rock Key Deep,80,803,,580,0.05689655,0.09655172,0,0.05172414,0,0.08793103,0.7,,0,0.00689655,Rock Key Deep 1997
4168,1997,OD,LK,5D5,Rock Key Deep,80,804,,600,0.28166667,0.09666667,0,0.025,0,0.08166667,0.51333333,,0,0.00166667,Rock Key Deep 1997
4169,1997,OD,LK,2D1,Sand Key Deep,81,811,,627,0.44816587,0.09090909,0,0.03508772,0,0.07177033,0.35406699,,0,0,Sand Key Deep 1997
4170,1997,OD,LK,2D1,Sand Key Deep,81,812,,580,0.18275862,0.11896552,0,0.01896552,0,0.09655172,0.57758621,,0,0.00517241,Sand Key Deep 1997
4171,1997,OD,LK,2D1,Sand Key Deep,81,813,,573,0.26701571,0.12390925,0,0.03664921,0,0.09598604,0.47294939,,0,0.0034904,Sand Key Deep 1997
4172,1997,OD,LK,2D1,Sand Key Deep,81,814,,598,0.37458194,0.10033445,0,0.00334448,0,0.08361204,0.43478261,,0,0.00334448,Sand Key Deep 1997
4173,1998,HB,UK,9H1,Rattlesnake,10,101,,580,0.14310345,0.04482759,0,0.00172414,0.00172414,0,0.80862069,,0,0,Rattlesnake 1998
4174,1998,HB,UK,9H1,Rattlesnake,10,102,,589,0.22410866,0.02886248,0,0.00509338,0,0.00169779,0.74023769,,0,0,Rattlesnake 1998
4175,1998,HB,UK,9H1,Rattlesnake,10,103,,586,0.23720137,0.04095563,0,0.00511945,0,0,0.71672355,,0,0,Rattlesnake 1998
4176,1998,HB,UK,9H1,Rattlesnake,10,104,,540,0.12777778,0.04259259,0,0.01296296,0,0.00555556,0.81111111,,0,0,Rattlesnake 1998
4177,1998,HB,UK,9H2,El Radabob,11,111,,580,0.22068966,0.02068966,0,0.00689655,0.14827586,0.00172414,0.60172414,,0,0,El Radabob 1998
4178,1998,HB,UK,9H2,El Radabob,11,112,,588,0.14285714,0.01870748,0,0.01870748,0.16836735,0,0.65136054,,0,0,El Radabob 1998
4179,1998,HB,UK,9H2,El Radabob,11,113,,595,0.1210084,0.02352941,0,0.01344538,0.29915966,0.00504202,0.53781513,,0,0,El Radabob 1998
4180,1998,HB,UK,9H2,El Radabob,11,114,,591,0.08629442,0.00846024,0,0.00507614,0.29441624,0,0.60575296,,0,0,El Radabob 1998
4181,1998,HB,UK,9H3,Dove Key,12,121,,560,0.10892857,0.00535714,0,0.02678571,0.00357143,0.00178571,0.85357143,,0,0,Dove Key 1998
4182,1998,HB,UK,9H3,Dove Key,12,122,,580,0.04655172,0.02241379,0,0.02758621,0.00172414,0,0.90172414,,0,0,Dove Key 1998
4183,1998,HB,UK,9H3,Dove Key,12,123,,594,0.12289562,0.02693603,0,0.003367,0.01515152,0,0.83164983,,0,0,Dove Key 1998
4184,1998,HB,UK,9H3,Dove Key,12,124,,578,0.05709343,0.02595156,0,0.01384083,0,0,0.90311419,,0,0,Dove Key 1998
4185,1998,HB,MK,7H2,Long Key,14,141,,565,0.0920354,0.12920354,0,0.00353982,0,0.03185841,0.74336283,,0,0,Long Key 1998
4186,1998,HB,MK,7H2,Long Key,14,142,,564,0.08156028,0.08865248,0,0.00886525,0.0035461,0.02304965,0.79432624,,0,0,Long Key 1998
